"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070664","negative regulation of leukocyte proliferation","25/1000","103/13664",6.80610382410902e-08,9.10621788569253e-06,7.22126697235427e-06,"Enpp3/Cd44/Il33/Tyrobp/Pla2g2a/Arg1/Fcgr2b/Gpnmb/Il10/Cd300a/Grem1/Tnfrsf21/Cd37/Laptm5/Cdkn2a/Lilrb4/Pawr/Pla2g5/Prdm1/Btk/Itch/Ccl12/Lst1/Ido1/Tnfrsf14",25
"GO:0036230","granulocyte activation","16/1000","46/13664",7.34062883344046e-08,9.57585031322308e-06,7.59368735375117e-06,"Enpp3/Itgb2/Stxbp2/Grn/Tyrobp/Pla2g2a/Syk/Cd300a/Myo1f/Fcer1g/Il18/Itgam/Ptafr/Fcgr3a/Spi1/Cxcl6",16
"GO:0048704","embryonic skeletal system morphogenesis","23/1000","91/13664",1.02025085441738e-07,1.29845584349997e-05,1.02968064408594e-05,"Col11a1/Mmp14/Osr1/Runx2/Prrx2/Prrx1/Hoxb2/Hoxa3/Twist1/Alx3/Hoxb3/Mmp16/Hoxb6/Mdfi/Hoxb7/Hoxa2/Tbx1/Six1/Irx5/Eya1/Hoxd9/Foxc2/Hoxb4",23
"GO:0002687","positive regulation of leukocyte migration","31/1000","150/13664",1.04779657990683e-07,1.30176251284615e-05,1.03230284601848e-05,"Thy1/Plvap/Ptn/Serpine1/Mmp14/Adam8/Trem2/Lgmn/Cxcl12/Myo1f/P2rx4/Fut7/Trem1/Lgals3/Thbs4/Thbs1/Dnm1l/Nckap1l/Mmp9/Ccl1/Pla2g7/Ptafr/Gpsm3/Pdgfd/Pawr/Ccl7/Spi1/Cx3cl1/Ccl27/Ccl12/Tnfrsf14",31
"GO:0048562","embryonic organ morphogenesis","46/1000","276/13664",1.08806979856851e-07,1.32036004858848e-05,1.04705076577058e-05,"Col11a1/Cthrc1/Ptk7/Mmp14/Ror2/Osr1/Naglu/Runx2/Itga8/Prrx2/Clic5/Prrx1/Enpp1/Hoxb2/Hoxa3/Nkx2-5/Frzb/Twist1/Hoxc4/Gata4/Efemp1/Dlx5/Alx3/Hoxb3/Gbx2/Mmp16/Ryr2/Kcnq1/Mafb/Aldh1a1/Asb2/Hoxb6/Mdfi/Hoxb7/Stil/Pax8/Ntn1/Hoxa2/Tbx1/Six1/Irx5/Nherf1/Eya1/Hoxd9/Foxc2/Hoxb4",46
"GO:0070661","leukocyte proliferation","52/1000","333/13664",1.43639535755259e-07,1.70343431266123e-05,1.35083017955484e-05,"Enpp3/Vcam1/Tfrc/Cd44/Itgb2/Trem2/Slc11a1/Clu/Tcirg1/Il33/Csf2ra/Tyrobp/Pla2g2a/Arg1/Fcgr2b/Syk/Gpnmb/Il10/Ripk3/Cxcl12/Cd300a/Tnfsf9/Wnt4/Grem1/Lgals3/Tnfrsf21/Il18/Cd180/Itgam/Nckap1l/Siglec10/Cd37/Laptm5/Cdkn2a/Lilrb4/Pawr/Pla2g5/Csf2rb/Prdm1/Fcgr3a/Btk/Slamf6/Cx3cl1/Ntn1/Flt3/Itch/Ccl12/Lst1/Clcf1/Tnfsf4/Ido1/Tnfrsf14",52
"GO:0002443","leukocyte mediated immunity","56/1000","371/13664",1.53811456111789e-07,1.78352928442514e-05,1.41434581046887e-05,"Tfrc/Itgb2/Stxbp2/Svep1/Irf7/Trem2/Clec7a/Tcirg1/Cd8a/C2/Cfb/Tyrobp/Arg1/Spon2/Fcgr2b/Syk/Ripk3/Stap1/Kif5b/Milr1/Slamf9/Cd300a/Myo1f/Fut7/Fcer1g/Trem1/Unc93b1/Il18/Vav1/Nod2/Adora2b/Itgam/Hspa1a/Nckap1l/Clec2d/Ptafr/Lilrb4/Klrd1/Scimp/Csf2rb/Hmox1/Tbx21/Fcgr3a/C6/Btk/Dpp4/Myo1g/Spi1/Slamf6/Fcgr1a/Ntn1/Clcf1/Ptgds/Tnfsf4/Cxcl6/Cfi",56
"GO:0071706","tumor necrosis factor superfamily cytokine production","35/1000","185/13664",1.62246040261031e-07,1.80127625123842e-05,1.42841922567998e-05,"Adam8/Trem2/Clec7a/Clu/Il33/Cd33/Tyrobp/Oas1a/Spon2/Syk/Gpnmb/Il10/Fcer1g/Clec4a3/Cyba/Twist1/Cybb/Thbs1/Il18/Nod2/Acp5/Ptafr/Lilrb4/Cd14/Fcgr3a/Btk/Oas2/Tmem106a/Clec4a/Cx3cl1/Tnfaip3/Oas3/Flt3/Abcc8/Ccn1",35
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","35/1000","185/13664",1.62246040261031e-07,1.80127625123842e-05,1.42841922567998e-05,"Adam8/Trem2/Clec7a/Clu/Il33/Cd33/Tyrobp/Oas1a/Spon2/Syk/Gpnmb/Il10/Fcer1g/Clec4a3/Cyba/Twist1/Cybb/Thbs1/Il18/Nod2/Acp5/Ptafr/Lilrb4/Cd14/Fcgr3a/Btk/Oas2/Tmem106a/Clec4a/Cx3cl1/Tnfaip3/Oas3/Flt3/Abcc8/Ccn1",35
"GO:0008015","blood circulation","67/1000","479/13664",1.82412156220032e-07,1.98297214824193e-05,1.57250479408102e-05,"Plvap/Col1a2/Htr2b/Slit2/Adamts16/Postn/Agtr1a/Ccn2/Ptger2/G6pd/Csrp3/Tnnc1/Adra2a/Rangrf/Tbxas1/Nppb/Actc1/Myl3/P2rx4/Pkp2/Casq2/Myl2/Cyba/Adra1a/Nkx2-5/Atp6ap2/Akap6/Popdc2/Cav3/Myl7/Tnnt2/Slc1a1/Acta2/Gata4/Il18/Adora2b/Hspa1a/Dnm1l/Myh7/Htr7/Cyp11b2/Ryr2/Kcnq1/Ptgs1/Trdn/Ptafr/Apoe/Cacnb2/Dsg2/Mybpc3/P2rx1/Hmox1/Nav2/Nr2f2/F5/Irx3/Cacna2d1/Ncf2/Cx3cl1/Cacna1h/Scn5a/Slc4a5/Irx5/Bves/Abcc8/Sgcd/Foxc2",67
"GO:0003229","ventricular cardiac muscle tissue development","18/1000","61/13664",2.00201233958737e-07,2.13193885468712e-05,1.69063598430031e-05,"Col11a1/Naglu/Marcks/Ly6e/Tnnc1/Myl3/Pkp2/Myl2/Nkx2-5/Tnnt2/Gata4/Myh7/Ryr2/Kcnj11/Dsg2/Mybpc3/Irx3/Foxc2",18
"GO:0071621","granulocyte chemotaxis","26/1000","116/13664",2.07645438648127e-07,2.16698779773185e-05,1.71842993542271e-05,"Slit2/Itgb2/Scg2/Syk/Tnfaip6/Fcer1g/Trem1/Lgals3/Thbs4/Thbs1/Vav1/Nod2/Itgam/Dnm1l/Nckap1l/Ccl1/Cxcl11/Cxcr1/Cxcl9/Spp1/Ccl7/Dpp4/Ccl11/Cx3cl1/Ccl12/Cxcl6",26
"GO:0050766","positive regulation of phagocytosis","20/1000","75/13664",2.68721146737846e-07,2.74938616407466e-05,2.1802741544406e-05,"Itgb2/Trem2/Ptx3/Cd300lf/Clec7a/Slc11a1/C2/Fcgr2b/Stap1/Fcer1g/Cyba/Nod2/Nckap1l/Pla2g5/Btk/Fcnb/Fcgr1a/Il15ra/Colec11/Mertk",20
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","43/1000","258/13664",2.82265928781498e-07,2.83243003150357e-05,2.24612827133617e-05,"Thy1/Slc39a6/Trem2/Clec7a/Naglu/Kcnn4/Cd8a/Tyrobp/Oas1a/Fcgr2b/Syk/Cd8b/Stap1/LOC498276/Cd300a/Fcer1g/Cyba/Lgals3/Tnfrsf21/Vav1/Nod2/Nckap1l/Fcna/Laptm5/Lilrb4/Nfam1/Klrd1/Scimp/Pawr/Rab7b/Cacnb3/Themis2/Blnk/Cd14/Fcgr3a/Btk/Clec4a/Myo1g/Tnfaip3/Fcnb/Fcgr1a/Gpld1/Oscar",43
"GO:0002697","regulation of immune effector process","56/1000","380/13664",3.45398602845867e-07,3.40054699933912e-05,2.69664728458213e-05,"Enpp3/Tfrc/Itgb2/Stxbp2/Svep1/Trem2/Clec7a/Il33/Grn/Tyrobp/Arg1/Spon2/Fcgr2b/Syk/Il10/Ripk3/Stap1/Cd300a/Dhx58/Fut7/Fcer1g/Lgals3/Twist1/Il18/Vav1/Nod2/Adora2b/Itgam/Hspa1a/Nckap1l/Acp5/Siglec10/Cd37/Clec2d/Laptm5/Ptafr/Lilrb4/Masp1/Klrd1/Scimp/Pla2g5/Hmox1/Tbx21/Irf5/C6/Btk/Dpp4/Spi1/Slamf6/Fcnb/Fcgr1a/Colec11/Clcf1/Tnfsf4/Cxcl6/Tnfrsf14",56
"GO:0032640","tumor necrosis factor production","34/1000","183/13664",3.79979871455491e-07,3.58967564500928e-05,2.84662705221429e-05,"Trem2/Clec7a/Clu/Il33/Cd33/Tyrobp/Oas1a/Spon2/Syk/Gpnmb/Il10/Fcer1g/Clec4a3/Cyba/Twist1/Cybb/Thbs1/Il18/Nod2/Acp5/Ptafr/Lilrb4/Cd14/Fcgr3a/Btk/Oas2/Tmem106a/Clec4a/Cx3cl1/Tnfaip3/Oas3/Flt3/Abcc8/Ccn1",34
"GO:0032680","regulation of tumor necrosis factor production","34/1000","183/13664",3.79979871455491e-07,3.58967564500928e-05,2.84662705221429e-05,"Trem2/Clec7a/Clu/Il33/Cd33/Tyrobp/Oas1a/Spon2/Syk/Gpnmb/Il10/Fcer1g/Clec4a3/Cyba/Twist1/Cybb/Thbs1/Il18/Nod2/Acp5/Ptafr/Lilrb4/Cd14/Fcgr3a/Btk/Oas2/Tmem106a/Clec4a/Cx3cl1/Tnfaip3/Oas3/Flt3/Abcc8/Ccn1",34
"GO:0007584","response to nutrient","47/1000","297/13664",3.85246907091835e-07,3.58967564500928e-05,2.84662705221429e-05,"Col1a1/Sfrp2/Ptn/Cdkn2b/Vcam1/Eln/Serpinh1/Snai2/Tfrc/Cd44/Vim/Tnfrsf11b/Tnc/Postn/C2/Abca1/Arg1/Slc16a1/Runx2/Ugt1a1/Folr2/Nppb/Enpp1/Trem1/Acsl6/Cyp26b1/Cybb/Gata4/Tpcn2/Nod2/Acp5/Ucp3/Mmp9/Cyp11b2/Ryr2/Lipg/Pawr/Spp1/Hmox1/Ccne1/Sfrp1/F5/Soat2/Akr1c3/Cyp27b1/Brca2/Aldh3a1",47
"GO:0060415","muscle tissue morphogenesis","19/1000","70/13664",3.94477642367691e-07,3.61120059276248e-05,2.86369642132483e-05,"Col11a1/Col3a1/Efemp2/Xirp2/Naglu/Ankrd1/Ly6e/Tnnc1/Actc1/Myl3/Pkp2/Myl2/Nkx2-5/Tnnt2/Myh7/Ryr2/Mybpc3/Tbx1/Foxc2",19
"GO:0002764","immune response-regulating signaling pathway","58/1000","401/13664",4.03857650101331e-07,3.63332623832542e-05,2.88124214618572e-05,"Thy1/Slc39a6/Irf7/Trem2/Cd300lf/Clec7a/Naglu/Kcnn4/Cd8a/Cd33/Tyrobp/Oas1a/Fcgr2b/Syk/Cd8b/Stap1/LOC498276/Oasl/Cd300a/Dhx58/Fcer1g/Unc93b1/Cyba/Lgals3/Tnfrsf21/Colec12/Vav1/Nod2/Hspa1a/Nckap1l/Fcna/Laptm5/Lilrb4/Nfam1/Klrd1/Tlr13/Scimp/Pawr/Rab7b/Cacnb3/Themis2/Blnk/Cd14/Fcgr3a/Nagk/Btk/Gbp5/Clec4a/Myo1g/Tnfaip3/Oas3/Fcnb/Fcgr1a/Irf4/Tifa/Gpld1/Oscar/Fbxl2",58
"GO:0019221","cytokine-mediated signaling pathway","57/1000","392/13664",4.26075845923297e-07,3.76824366784367e-05,2.98823220396874e-05,"Plvap/Slit3/Slit2/Il1rl1/Cd44/Irf7/Mx1/Trem2/Cd300lf/Il17re/Il33/Entrep1/Lilrb3/Csf2ra/Lilrb2/Oas1a/Arg1/Card14/Syk/Ifitm1/Cxcl12/Duox1/Stap1/Oasl/Fcer1g/Grem2/Slc1a1/Il18/Il1rl2/Hspa1a/Ccl1/Padi2/Laptm5/Lilrb4/Mmp12/Cxcl11/Cxcr1/Cxcl9/Csf2rb/Il3ra/Lims1/Ccl7/Irf5/Oas2/Crlf2/Ccl11/Spi1/Cx3cl1/Gab1/Oas3/Nlrc5/Il1rn/Flt3/Il15ra/Ccl12/Cxcl6/Zbp1",57
"GO:0099024","plasma membrane invagination","18/1000","65/13664",5.7420079656414e-07,4.94313028282707e-05,3.91992195876484e-05,"Itgb2/Trem2/Clec7a/Abca1/Fcgr2b/Stap1/Gulp1/Cd300a/Fcer1g/Cela1/Bin2/Thbs1/Msr1/Itgam/Nckap1l/Spire1/Aurkb/Fcgr1a",18
"GO:0031349","positive regulation of defense response","59/1000","415/13664",5.77866897762459e-07,4.94313028282707e-05,3.91992195876484e-05,"Serpine1/Il1rl1/Adam8/Irf7/Trem2/Cd300lf/Clec7a/Naglu/Emilin2/Il33/Grn/Tyrobp/Oas1a/Arg1/Syk/Stap1/Oasl/Cd300a/Dhx58/Fcer1g/Unc93b1/Cyba/Tomm70/Colec12/Il18/Vav1/Nod2/Adora2b/Hspa1a/Ctss/Fcna/Ccl1/Gpsm3/Mmp12/Klrd1/Tlr13/Scimp/Pla2g5/Rab7b/Cd14/Nagk/Btk/Dpp4/Gbp5/Clec4a/Spi1/Slamf6/Cx3cl1/Tnfaip3/Oas3/Fcnb/Fcgr1a/Nlrc5/Irf4/Tifa/Tnfsf4/Zbp1/Ido1/Fbxl2",59
"GO:0046849","bone remodeling","23/1000","100/13664",6.3709532523287e-07,5.36187646300825e-05,4.25198934378678e-05,"Cthrc1/Ptn/P3h4/Tmem119/Tfrc/Tnfrsf11b/Adam8/Dlk1/Ptprv/Tcirg1/Ctsk/Syk/Enpp1/Grem1/Acp5/Ctss/LOC24906/Spp1/Sfrp1/Fcgr3a/Wnt16/Oscar/Rassf2",23
"GO:0051250","negative regulation of lymphocyte activation","32/1000","171/13664",7.043187756674e-07,5.83354820862301e-05,4.62602691252891e-05,"Cd44/Tyrobp/Pla2g2a/Arg1/Fcgr2b/Gpnmb/Tnfaip8l2/Il10/Cd300a/Dtx1/Lgals3/Tnfrsf21/Nckap1l/Cd37/Laptm5/Cdkn2a/Lilrb4/Pawr/Pla2g5/Prdm1/Sfrp1/Tbx21/Runx1/Btk/Tnfaip3/Flt3/Itch/Lst1/Mertk/Tnfsf4/Ido1/Tnfrsf14",32
"GO:0006063","uronic acid metabolic process","8/1000","13/13664",7.3952327407812e-07,5.84671582445399e-05,4.63646888421227e-05,"Ugt1a1/Ugt1a6/Ugt1a7c/Ugt1a8/Ugt1a2/Ugt1a3/Ugt1a9/Ugt1a5",8
"GO:0019585","glucuronate metabolic process","8/1000","13/13664",7.3952327407812e-07,5.84671582445399e-05,4.63646888421227e-05,"Ugt1a1/Ugt1a6/Ugt1a7c/Ugt1a8/Ugt1a2/Ugt1a3/Ugt1a9/Ugt1a5",8
"GO:1902563","regulation of neutrophil activation","8/1000","13/13664",7.3952327407812e-07,5.84671582445399e-05,4.63646888421227e-05,"Itgb2/Grn/Pla2g2a/Syk/Cd300a/Itgam/Ptafr/Spi1",8
"GO:0001525","angiogenesis","67/1000","500/13664",8.94226640104779e-07,6.9642904598011e-05,5.52271001139338e-05,"Tnn/Thy1/Ccn3/Sfrp2/Fn1/Anpep/Ptn/Serpine1/Tgfbi/Thbs2/Col18a1/Srpx2/Slit2/Hpse/Mmp14/Adam8/Itgb2/Flna/Cald1/Emilin2/Grn/Agtr1a/Scg2/Ccn2/Plau/Syk/Il10/Cxcl12/Creb3l1/Fgf1/Hoxa3/Cela1/Grem1/Lgals3/Thbs4/Cybb/Thbs1/Gata4/Nrcam/Il18/Bmper/Hgf/Lrg1/Hoxb3/Mmp9/Adam12/Gbx2/Hspb6/Sema5a/Angptl4/Hmox1/C6/Runx1/Ccl11/Cx3cl1/Gab1/Tbx1/Sp100/Ccl12/Gpld1/Fgf2/Ephb3/Cma1/Abcc8/Col4a3/Ccn1/Foxc2",67
"GO:0050678","regulation of epithelial cell proliferation","55/1000","382/13664",9.3481498609085e-07,7.17333029032655e-05,5.68847942774479e-05,"Sfrp2/Ptn/Htra1/Cdkn2b/Htr2b/Col18a1/Snai2/Osr1/Dlk1/Grn/Agtr1a/Scg2/Pla2g2a/Arg1/Plau/Runx2/Il10/Cxcl12/Cd109/Nppb/Fgf1/Cyba/Nkx2-5/Thbs4/Twist1/Thbs1/Il18/Dlx5/Lrg1/Nod2/Adora2b/Cdh3/Uhrf1/Wdr13/Tgm1/Apoe/Cdkn2a/Mmp12/Sema5a/Lims1/Hmox1/Sfrp1/Nr2f2/Btk/Cdkn1c/Ccl11/Tnfaip3/Iqgap3/Brca2/Tbx1/Six1/Scn5a/Fgf2/Col4a3/Eya1",55
"GO:0060048","cardiac muscle contraction","26/1000","125/13664",9.69661339636455e-07,7.33288821771453e-05,5.81500949826225e-05,"Ccn2/Csrp3/Tnnc1/Rangrf/Actc1/Myl3/P2rx4/Pkp2/Casq2/Myl2/Adra1a/Nkx2-5/Akap6/Cav3/Tnnt2/Gata4/Myh7/Ryr2/Kcnq1/Cacnb2/Dsg2/Mybpc3/Cacna2d1/Cacna1h/Scn5a/Sgcd",26
"GO:0002699","positive regulation of immune effector process","42/1000","261/13664",1.01701081355816e-06,7.58108917878069e-05,6.0118338467626e-05,"Enpp3/Tfrc/Itgb2/Stxbp2/Trem2/Clec7a/Il33/Tyrobp/Arg1/Spon2/Syk/Il10/Stap1/Cd300a/Dhx58/Fcer1g/Il18/Vav1/Nod2/Adora2b/Itgam/Hspa1a/Cd37/Laptm5/Ptafr/Klrd1/Scimp/Pla2g5/Hmox1/Tbx21/Irf5/C6/Btk/Dpp4/Spi1/Slamf6/Fcnb/Fcgr1a/Colec11/Clcf1/Tnfsf4/Tnfrsf14",42
"GO:0045766","positive regulation of angiogenesis","32/1000","174/13664",1.05111026694184e-06,7.61762968458686e-05,6.04081061308243e-05,"Tnn/Sfrp2/Serpine1/Itgb2/Emilin2/Grn/Agtr1a/Il10/Fgf1/Cela1/Grem1/Lgals3/Cybb/Thbs1/Gata4/Bmper/Hgf/Lrg1/Mmp9/Adam12/Hspb6/Sema5a/Hmox1/C6/Runx1/Ccl11/Cx3cl1/Gab1/Fgf2/Cma1/Ccn1/Foxc2",32
"GO:1904018","positive regulation of vasculature development","32/1000","174/13664",1.05111026694184e-06,7.61762968458686e-05,6.04081061308243e-05,"Tnn/Sfrp2/Serpine1/Itgb2/Emilin2/Grn/Agtr1a/Il10/Fgf1/Cela1/Grem1/Lgals3/Cybb/Thbs1/Gata4/Bmper/Hgf/Lrg1/Mmp9/Adam12/Hspb6/Sema5a/Hmox1/C6/Runx1/Ccl11/Cx3cl1/Gab1/Fgf2/Cma1/Ccn1/Foxc2",32
"GO:0035051","cardiocyte differentiation","33/1000","183/13664",1.13432337270325e-06,8.10808131337746e-05,6.4297407038161e-05,"Vcam1/Myh10/Naglu/Pdlim5/G6pd/Sorbs2/Csrp3/Nppb/Nrap/Actc1/Myl2/Grem1/Adra1a/Nkx2-5/Akap6/Popdc2/Pak1/Twist1/Cav3/Xirp1/Tomm70/Gata4/Fhod3/Alpk3/Myo18b/Asb2/Irx3/Myocd/Cdk1/Adprhl1/Bves/Sgcd/Sox6",33
"GO:0002253","activation of immune response","61/1000","444/13664",1.20660983252991e-06,8.50822987316359e-05,6.74706010195599e-05,"Thy1/Slc39a6/Svep1/Irf7/Trem2/Cd300lf/Clec7a/Naglu/Kcnn4/Cd8a/C2/Cfb/Tyrobp/Oas1a/Fcgr2b/Syk/Cd8b/Stap1/Oasl/Cd300a/Dhx58/Fcer1g/Unc93b1/Cyba/Lgals3/Tnfrsf21/Tomm70/Colec12/Nod2/Hspa1a/Nckap1l/Fcna/Laptm5/Lilrb4/Nfam1/Masp1/Klrd1/Tlr13/Scimp/Pawr/Rab7b/Cacnb3/Themis2/Blnk/Cd14/Nagk/C6/Btk/Gbp5/Clec4a/Myo1g/Tnfaip3/Oas3/Fcnb/Irf4/Colec11/Tifa/Gpld1/Zbp1/Fbxl2/Cfi",61
"GO:0050679","positive regulation of epithelial cell proliferation","36/1000","211/13664",1.47794803673653e-06,0.000101184250748567,8.0239512959718e-05,"Ptn/Htra1/Htr2b/Col18a1/Osr1/Grn/Agtr1a/Scg2/Arg1/Runx2/Il10/Cxcl12/Fgf1/Cyba/Nkx2-5/Thbs4/Twist1/Il18/Dlx5/Lrg1/Nod2/Adora2b/Cdh3/Tgm1/Mmp12/Sema5a/Hmox1/Sfrp1/Btk/Ccl11/Tnfaip3/Iqgap3/Tbx1/Scn5a/Fgf2/Eya1",36
"GO:0032635","interleukin-6 production","30/1000","160/13664",1.49313670134911e-06,0.000101184250748567,8.0239512959718e-05,"Trem2/Clec7a/Il33/Tyrobp/Spon2/Syk/Il10/Tnfsf9/Fcer1g/Unc93b1/Cyba/Twist1/Hgf/Il1rl2/Nod2/Adora2b/Nckap1l/Cd200r1/Laptm5/Ptafr/Lilrb4/Scimp/Rab7b/Btk/Tmem106a/Tnfaip3/Flt3/C1qtnf3/Tnfsf4/Ccn1",30
"GO:0032675","regulation of interleukin-6 production","30/1000","160/13664",1.49313670134911e-06,0.000101184250748567,8.0239512959718e-05,"Trem2/Clec7a/Il33/Tyrobp/Spon2/Syk/Il10/Tnfsf9/Fcer1g/Unc93b1/Cyba/Twist1/Hgf/Il1rl2/Nod2/Adora2b/Nckap1l/Cd200r1/Laptm5/Ptafr/Lilrb4/Scimp/Rab7b/Btk/Tmem106a/Tnfaip3/Flt3/C1qtnf3/Tnfsf4/Ccn1",30
"GO:0002688","regulation of leukocyte chemotaxis","25/1000","120/13664",1.51345549762483e-06,0.000101246292135979,8.0288712026494e-05,"Ccn3/Ptn/Serpine1/Slit2/Lgmn/Cxcl12/Stap1/Tnfaip6/Rin3/Trem1/Grem1/Thbs4/Thbs1/Nod2/Dnm1l/Nckap1l/Ccl1/Pla2g7/Padi2/Gpsm3/Ccl7/Dpp4/Spi1/Cx3cl1/Ccl27",25
"GO:0045807","positive regulation of endocytosis","32/1000","178/13664",1.76085438703568e-06,0.000116305546728509,9.22307607653201e-05,"Serpine1/Sfrp4/Itgb2/Trem2/Ptx3/Cd300lf/Clec7a/Sh3gl1/Slc11a1/Clu/C2/Fcgr2b/Syk/Stap1/Fcer1g/Cyba/Grem1/Cav3/Nod2/Dnm1l/Nckap1l/Apoe/Pla2g5/Snap91/Mff/Cd14/Btk/Fcnb/Fcgr1a/Il15ra/Colec11/Mertk",32
"GO:0048644","muscle organ morphogenesis","19/1000","77/13664",1.93095523685458e-06,0.00012594655532384,9.98761188957282e-05,"Col11a1/Col3a1/Efemp2/Xirp2/Naglu/Ankrd1/Ly6e/Tnnc1/Actc1/Myl3/Pkp2/Myl2/Nkx2-5/Tnnt2/Myh7/Ryr2/Mybpc3/Tbx1/Foxc2",19
"GO:0006911","phagocytosis, engulfment","16/1000","57/13664",1.99124771788632e-06,0.000127207334820416,0.000100875922046974,"Itgb2/Trem2/Clec7a/Abca1/Fcgr2b/Stap1/Gulp1/Cd300a/Fcer1g/Cela1/Bin2/Thbs1/Msr1/Itgam/Nckap1l/Fcgr1a",16
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity","10/1000","23/13664",1.99904205735419e-06,0.000127207334820416,0.000100875922046974,"Itgb2/Tyrobp/Arg1/Stap1/Fcer1g/Itgam/Ptafr/Btk/Spi1/Fcgr1a",10
"GO:0050869","negative regulation of B cell activation","13/1000","39/13664",2.15885272228633e-06,0.000135721608492651,0.000107627774905613,"Tyrobp/Fcgr2b/Il10/Cd300a/Tnfrsf21/Laptm5/Cdkn2a/Pawr/Prdm1/Sfrp1/Btk/Tnfaip3/Flt3",13
"GO:0002237","response to molecule of bacterial origin","59/1000","432/13664",2.19328139070024e-06,0.000136244551150879,0.000108042470511813,"Fn1/Serpine1/Vcam1/Vim/Trem2/Slc7a5/Slc11a1/Naglu/Scarb1/Ankrd1/Cfb/Abca1/Arg1/Spon2/Plau/Ptger2/Fcgr2b/Ugt1a1/Ugt1a6/Il10/Stap1/Nppb/Trem1/Cd68/Il18/Cd180/Ncam1/Nod2/Pck2/Acp5/Mmp9/Kmo/Ptafr/Cxcl11/Mrc1/Scimp/Pawr/Cxcl9/Csf2rb/Prdm1/Cd14/Irf5/Fcgr3a/Btk/Gbp5/Ncf2/Spi1/Cx3cl1/Tnfaip3/Cyp27b1/Il1rn/Mgst2/Ly86/Ptgfr/Cebpe/Tnfsf4/Cxcl6/Abcc8/Ido1",59
"GO:0032102","negative regulation of response to external stimulus","54/1000","383/13664",2.2540655369074e-06,0.000138373105548033,0.000109730422607839,"Ccn3/Enpp3/Htra1/Serpine1/Slit2/Cd44/Trem2/Nucb2/Il33/Grn/Oas1a/Arg1/Plau/Fcgr2b/Tnfaip8l2/Il10/Slc39a8/Cd109/Stap1/Reg3b/Tnfaip6/Dhx58/Wnt4/Rin3/Metrnl/Grem1/Thbs1/Hgf/Nod2/Acp5/Cd200r1/Siglec10/Clec2d/Padi2/Apoe/Mmp12/Klrd1/Mmrn1/Pla2g5/Sema5a/Aurkb/Rab7b/Cacnb3/Prdm1/Spp1/Dpp4/Cx3cl1/Tnfaip3/Oas3/Nlrc5/Itch/C1qtnf3/Fgf2/Fbxl2",54
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","24/1000","115/13664",2.36256154952653e-06,0.000143347048435226,0.000113674779084318,"Adam8/Clec7a/Clu/Il33/Tyrobp/Oas1a/Spon2/Syk/Fcer1g/Cyba/Twist1/Cybb/Thbs1/Il18/Nod2/Ptafr/Cd14/Fcgr3a/Btk/Oas2/Tmem106a/Oas3/Abcc8/Ccn1",24
"GO:0071674","mononuclear cell migration","31/1000","172/13664",2.40797501190403e-06,0.000144423144966842,0.000114528127910402,"Ccn3/Serpine1/Slit2/Adam8/Lgmn/Ripk3/Cxcl12/Slamf9/Fut7/Trem1/Retnlg/Grem1/Lgals3/Thbs1/Itgb7/Cd200r1/Ccl1/Pla2g7/Padi2/Cxcl11/Pdgfd/Asb2/Ccl7/Tbx21/Ccl11/Myo1g/Spi1/Cx3cl1/Ccl27/Ccl12/Tnfrsf14",31
"GO:0003012","muscle system process","58/1000","424/13664",2.54148450220392e-06,0.00015069847877841,0.000119504492561766,"Htr2b/Cald1/Kcnn4/Pdlim5/Ccn2/G6pd/Sorbs2/Csrp3/Tnnc1/Adra2a/Stac2/Mlip/Rangrf/Nppb/Actc1/Myl3/P2rx4/Pkp2/Synm/Tpm2/Casq2/Myl2/Cyba/Trim72/Adra1a/Nkx2-5/Akap6/Pak1/Cav3/Tnnt2/Tomm70/Acta2/Gata4/Tpcn2/Adora2b/Myh7/Tmod1/Htr7/Ryr2/Kcnq1/Ptgs1/Ptafr/Srl/Cacnb2/Pawr/Dsg2/Mybpc3/Ryr3/P2rx1/Asb2/Runx1/Cacna2d1/Prkag3/Myocd/Cacna1h/Scn5a/Abcc8/Sgcd",58
"GO:0048706","embryonic skeletal system development","25/1000","124/13664",2.84286943823963e-06,0.000166675199199263,0.000132174095348551,"Col11a1/Col1a1/Mmp14/Osr1/Dlk1/Runx2/Prrx2/Prrx1/Hoxb2/Hoxa3/Twist1/Alx3/Hoxb3/Mmp16/Hoxb6/Mdfi/Hoxb7/Hoxa2/Tbx1/Six1/Irx5/Eya1/Hoxd9/Foxc2/Hoxb4",25
